place_id,name,description,reviews,rating,website,phone,owner_name,featured_image,main_category,,address,state,
ChIJPQaKCkorUkYRWEfmsuMNjFE,Lekplats - Linbanan,,6,4.7,,,Lekplats - Linbanan (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rMCG-eWnZdrbSUjbODc8_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=191.73936&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Havregatan 75,Angelholm,
ChIJ3Yhtq1-NT0YRbwZGHjUdAkQ,Lekplats - Manovergangen,,2,4,,,Lekplats - Manovergangen (agare),https://lh3.ggpht.com/p/AC9h4nrAufmZu-fjizCSQTAt5troQMA6kx4EAzVwWOK3MSEr8RolGSwoOwFWBKSqMr2aNKZDjTQzr5Rjckv2_WGV8qprSJcxiS6pm0uQ8Ey6Ff7RjA9yWlf-png0wVJCAmllk1hMZEFT=s1024,Lekplats,Open All Days,Manovergangen,Goteborg,
ChIJdQcuWQQrUkYRvKdXrA-zX_Q,Lekplats - Stadsbiblioteket,,3,4.3,,,Lekplats - Stadsbiblioteket (agare),https://lh3.ggpht.com/p/AC9h4nowXOs08IHoo-lUuzfgFVoRnWa41TJqrA_FbYcdQsVJj2vO-FK2f8rsorgkhH7expFXyh6B0ToSQcKrEdUPQMu3vW-V2ZIs0obWtLd6pMrPsCQA8Cmbn0rj5ZDjSNG2714b-Bw=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Storgatan 3,Angelholm,
ChIJ-U5XnyQpW0YR5LgugcGq7v0,"Lekplats ,,Lidkoping History""",,7,3.6,,,"Lekplats ,,Lidkoping History"" (agare)",https://lh3.ggpht.com/p/AC9h4nqdwP2K3Xd6Qoes7JnF3fNAMm-5itfVGVczquXuCkKxpVOAsk6zgEcNkG2LTX1f0Fb6DoI3JMwE5DRTUotiK1ZaLrjGx1z_fjJ-nf8BTrEmw5ToAeTIlGPwHMFrz0SbxoGBuT8=s1024,Lekplats,Open All Days,Nya Stadens torg,Lidkoping,
ChIJq_nd7cEDW0YR4pOJ4w5N868,"Lekplats ""Kurorten""",,4,4.5,,,"Lekplats ""Kurorten"" (agare)",https://lh3.ggpht.com/p/AC9h4npztXSfnpvPgxkffjol_p2erAGQoTAVaeppvYbNUEuHVX27w2mn0RKt3zkajwD37d_TYMUQgp_M8j7zvVxAxLNZKnwL2_738HfJoZN_ebfaqV6sURAmaPVXgj8uXf7su30xtycN=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Ekedalsgatan 9,Skovde,
ChIJA6aTnjZ3X0YRuCGGzAeHo40,"Lekplats ""Ostparken""",,2,4.5,,,"Lekplats ""Ostparken"" (agare)",https://lh3.ggpht.com/p/AC9h4nqbqbaZ9JBLBku0zadcWwsa8D-vgVgaUFmES323WepJHmp7sHYeW2fWbleQDuMgr1-P329cQ8RXSxaSyJu6S0t1PLvzfOQycq431JYZJDWvnkfB9aVoo_oGVYwNsmuK-ceKjgep=s1024,Lekplats,Open All Days,Rosenlundsparken,Tideliusgatan,
ChIJk7h0ugT3X0YRL8TG2SrtQuo,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Lfy0_YImrLAAjBHI5aiLZg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=302.75784&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Skyttegatan 44,Norrtalje,
ChIJSf3wBgD3X0YRMVD3Cbzk3Gs,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5z_F_E4rllx8k0MvNrJKsQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=126.936264&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Flygfaltet,Norrtalje,
ChIJgQKYGAD3X0YRr8CzWpgpjyo,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QB-30nwqa8vfkuYc9UNhiw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=130.36052&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Flygfaltet,Norrtalje,
ChIJm8TffAD3X0YRn-PLTC2JVO0,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LjO8whldbiIVl18xXKsRKw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.5235&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Grindvagen,Norrtalje,
ChIJ5bmCcwD3X0YRRfBPyFOlxyc,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Grindvagen,Norrtalje,
ChIJVSPGEO4rUkYR3YDXbq69npI,Lekplats,,3,4,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cA2XWtOS3G5rOMGILun0RA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=282.93802&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Nytorgsgatan 20,Angelholm,
ChIJ8_CcTH4rUkYRVdLBuy8VuqI,Lekplats,,6,4.3,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4noHX41f6FYJJwia_bB28TTcXbovACDbNXjhWFBJm8BXsEFD0a2OM9a0medEM4Dg6rtH70fcSPjj1jpJ49eD7_PrBV_bGmCp_zFnNMpJFkCWMt3GddhaaemPQEIoizmMa4jS5nRgKQ=s1024,Lekplats,Open All Days,Radmansgatan 10,Angelholm,
ChIJFWdYx_crUkYRxh27MVuz0Pc,Lekplats,,1,5,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=u9iTm_Uwr4aIS47ZszFzfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=145.06168&pitch=0&thumbfov=100,Lekplats,Open All Days,Plogvagen 4B,Angelholm,
ChIJY-s8Uw2BUUYRfUxcjxsSofU,Lekplats,,1,5,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FA4dnMs8S6uj0qvdbp8sZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.0507&pitch=0&thumbfov=100,Lekplats,Open All Days,Medelpadsgatan 8,Angelholm,
ChIJmUi2iqorUkYRd79VaYoydMk,Lekplats,,1,5,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4npBHZzY-wRgcYuyO-McK0o3W999nJIrltKZBSjxl_uC7xtilMtP27cgqcZT_rygQos1Q_tfgsH-c5C4yTw9Nng4FMHvKLdXKxEMx2_Xz1pyUKqLWHqSW1beVPDsnodH73ZsrDQ=s1024,Lekplats,Open All Days,Sunnanvindsgatan 8A,Angelholm,
ChIJF0o1cj8rUkYRCqm6ySJ3UrY,Lekplats,,1,4,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hpYLX1mqN0EEbe4UgpSxmQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=296.08636&pitch=0&thumbfov=100,Lekplats,Open All Days,Brisgatan 16A,Angelholm,
ChIJBxCXruCBUUYRBLggOu1ut8s,Lekplats,,4,3.8,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W7CV9T8Xce3HFDme--bvYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=198.69922&pitch=0&thumbfov=100,Lekplats,Open All Days,Bellisgatan 23,Angelholm,
ChIJ14ADNfwrUkYRJz3yEYyYaKA,Lekplats,,1,4,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xTcfTvZF9X1oDIvhsQG-zQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=224.69627&pitch=0&thumbfov=100,Lekplats,Open All Days,Yrvadersstigen 22,Angelholm,
ChIJNxk0dS-BUUYRWnmq1prLwAs,Lekplats,,1,4,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4npJzbSbkV-WxekbP3JE81RqnNNGwu4XfsFjlwOQ4TqyDjXFGJqb0nDr8dIrGJY3-OXp7H6utX3JKkEYEJ7LeAuYFiNx084GqWg3Z0fl_Hem6QZNknK6Wt8MIN_rRVXQ8dLTOP5z=s1024,Lekplats,Open All Days,Akerovagen 11,Angelholm,
ChIJe_jaq8QrUkYRAeQhoVhvyPw,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",262 42 Angelholm,,
ChIJO4hfOjuBUUYRX-Jht_LVIyI,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QKAoYc5dsZTChZsQtOEdvQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=12.151356&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",262 44 Angelholm,,
ChIJmRih3TErUkYRdQ5y7P88uTU,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8LYhhq0UG2WvzaSTIqRxVg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=326.0285&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",262 42 Angelholm,,
ChIJgcfDNGcrUkYRrF-yxKx1CeI,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2h1eYBd9zJ_x-0GsU6ghpw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.36076&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",262 44 Angelholm,,
ChIJzULnJ4crUkYRzRCitCecA6A,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=g6N5oi6xHCe2S5faKGXITA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=198.34251&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",262 44 Angelholm,,
ChIJawAfVu8rUkYR5ao3U7hi6NU,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",262 34 Angelholm,,
ChIJEeizmZMrUkYRAnOfNWo8Tv0,Lekplats,,0,0,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nqC2mjH9WUhnhdFDhiX6ZUecTvKpAgH18ooKqlBnEc7iz6sSsQ0fC0tddYwtYweAK-HdYsdreFonKnbAUkoCXGZYVmszLUSrTisvq_MvJzK7p3zeNUNXaWSJvtf8N7sqXoib2W5=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",262 57 Angelholm,,
ChIJnXF97PSBUUYRpmMmkoMnOTg,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=obok6kKaHD3N5C6cIrm-Eg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=128.04826&pitch=0&thumbfov=100,Lekplats,Open All Days,Kopparbergsgatan 12,Angelholm,
ChIJu6rMpdQrUkYR68-uEzNQIS0,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DrMulBvFDRdmla-Ci6-pOw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.40402&pitch=0&thumbfov=100,Lekplats,Open All Days,Heimdallgatan 20B,Angelholm,
ChIJpWbSpnyBUUYRPvQ0rcYtUBM,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,Open All Days,Apelvagen 18,Angelholm,
ChIJy46L39hzU0YRKCDPMSZiD3Q,Lekplats,,36,4,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nqDukrudjgH9XgVdhaJDmpzBlcRywYiTnd8HZX_brmH91XIGRof-y-5dea5jZbdtEnrn7bbmZQksC5B8zjYxqhYdDTzG-JrKVKyXoMeqlwTdQIg4x12TNGXb2eqEOEmcRn8DBq3=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Per Hans vag 4B,Trelleborg,
ChIJJc1B4xRxU0YR7WA7Z-vhjMc,Lekplats,,3,5,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4noLYVp_ElkOswk60YolqHd53jr54tcXdxQB1IAx7VV9hVgkOO0iBqDRGxc6KXh126xG5R5JMUShjMjrmkwnHr0z1lga5dtsaiJqUMVsRRQF6VChdRHb2YtVhcLy7kshtg1speBn=s1024,Lekplats,Open All Days,Tobisvagen 5,Trelleborg,
ChIJjZP7oMGXXEYRw0JDxbz9UyM,Lekplats,,3,3.7,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kxS2qEv0GyQXKhFodjImHw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.8112&pitch=0&thumbfov=100,Lekplats,Open All Days,Kungsgardsvagen 52,Kristinehamn,
ChIJ_5zux2eRXEYR6xTiWzTZE_s,Lekplats,,2,3.5,https://www.kristinehamn.se/kultur-och-fritid/parker-och-lekparker/lekparker/stadsparken/,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4no_uLlsuSwM8vKJEHsNtPWokOsB_mWia6cpVizInEMzsVEccbU-QXp0cpB7f_B71iUsX6VEotC3d0Fx31AmA7-FQ2A2xuLRrbrsOl3i6uxm5gncASyD7oLjerxUI1YnYSk_4_Hl=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Brandkarsvagen,Kristinehamn,
ChIJk0x_O8GXU0YRCq69r_Tg2go,Lekplats,,9,4.1,https://lekplats.se/,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4noQw_6qiiMfRIQF8ehpZhwf1n23BePhqoOFKthvOZNXZvEkwQuOMcnpt7HXlSxjg344S_VW4wAedk3xXPc1c749fRLu15_Q7IJa9mIwD84crCxvR-VtuPKtTNkbw9EurnnC_bZu=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",226 47 Lund,Lund,
ChIJQ7tjFT-XU0YR8RMpLIn_81U,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",222 27 Lund,Lund,
ChIJhwRYBJaXU0YR_UDLEzHuZSM,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=msq53mYsr5h6Fqn1VyAQgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=163.85545&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",226 47 Lund,Lund,
ChIJM4MH07CXU0YReIe5uDKU7H8,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",224 77 Lund,Lund,
ChIJufkmfACXU0YRlB4p-VVKCh0,Lekplats,,2,5,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4noOvEmGXhOQ5UxBkxhCM6jYKIvn3pIQym-9vzrVW6_JnwTKdLxd4lV2iyzd2x6GBq2XztLGz79sj-nVJNJK0h3Cy8rszBHbVR_blXF2IVZdC2Q-9yu5sAgj7juYLU5hwNrstUE3=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Nobelparken 1,Lund,
ChIJL5sJxSuXU0YR-6PPVEIsE5U,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Delphi,Lund,
ChIJia-I5lm9U0YRsX1cp5XLxSo,Lekplats,,1,2,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h3EHzi2OH5GIUslMRZmrhg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=343.35117&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Nobbelovsvagen,Lund,
ChIJyzy4oFOWU0YR_gdwtVs2F-c,Lekplats,,1,4,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nqYeFcKOa4fY1XqgL_uNFfUWVEMXbaYD9AR4e2Tm8N8hKVHxfD14Vo3mwGOKG4jlpzSAON2SYh7F7Fio5IWAUP87-_IoQbUlo0W21JkJbdrqVb_Daq_mXvbJA4zcroKxukIDvt1=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Viborgsslingan 14,Lund,
ChIJx5n8fmAzUkYRJm27YDaCkJE,Lekplats,,3,4.7,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4no8d9-E2XAg8yHOWkAVKy6yhtpFE9GjOEjhErTttf4Iu2lxJq7o4ZOntl4KFA-afHPsjQSBYPHYeu6TRJVv5wGX_f3kvVo5Uu_kpnYB9TtOeUc81RzgCISBCnwCvJwn6NEDLjec=s1024,Lekplats,Open All Days,Bryggaregatan 9,Helsingborg,
ChIJsaDl2kczUkYReRcw4EfXjOs,Lekplats,,1,5,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3MXMHppiRa3TUq7jKp-7tg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=323.84067&pitch=0&thumbfov=100,Lekplats,Open All Days,Rusthallsgatan 10,Helsingborg,
ChIJRe7CfFUzUkYRCy4cVcZcAnA,Lekplats,,1,4,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wzus8qysfGfp36deQzTSCA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=169.70625&pitch=0&thumbfov=100,Lekplats,Open All Days,Blahakegatan 15,Helsingborg,
ChIJL9KCyi0zUkYRwMHz1aYfYgo,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",256 64 Helsingborg,Helsingborg,
ChIJb15jCl7NU0YR6q1vssTp-cc,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",253 73 Raa,Raa,
ChIJPeYzu_UzUkYRSy1cbzJCZrQ,Lekplats,,1,3,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4no2ZNBauRc30Vdy1mqpm3mfcE5IseSsvmmDg5LTtpoY2WOL9UkD17N_Y_s_nGMn__T88_p7LBsYdVxTHnxXXoNV9kHTpbCo7U1X1q4vYUQF-P5QyOowSjGbLHdZ5HdM5QXvPlQ=s1024,Lekplats,Open All Days,Kadettgatan 8 b,Helsingborg,
ChIJ_aiT3zwzUkYR58hfFFaWPCQ,Lekplats,,0,0,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4no66wXNfZFLtX_OD4dtmgK_HPMQWD57UyNM8cX4LH3mdaV6gQJ2VUlmgLyoZUbT4B3r337OVJajVKS3XGMlUUpSdQZMJ_IXKvWM8kNF3ZLfErPk_AVQdbwVFbgMfBPEAInshWfS=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",254 22 Helsingborg,Helsingborg,
ChIJQb4-fHQzUkYRuuiyjcoq9Uo,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",256 54 Helsingborg,Helsingborg,
ChIJAauzWq9zX0YRx88msARyQkA,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7JkHKKksRrc_2fjhQ-pbNQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=74.100296&pitch=0&thumbfov=100,Lekplats,Open All Days,Norsvagen 37,Tumba,
ChIJ3dTwmUdxX0YRIXI30nBJB3Q,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,Open All Days,Stallbacken 17,Tumba,
ChIJ91A9ukdzX0YR5T1Lm06MOsI,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,Open All Days,Kottestigen 55,Tumba,
ChIJ2Wgps1e1U0YRBu2ihbA67Xo,Lekplats,,1,4,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=V-ZxglLShWtGaqQ8b8Y1CQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=333.8077&pitch=0&thumbfov=100,Lekplats,Open All Days,Ostergatan 125C,Landskrona,
ChIJz0m5Ov21U0YRFSqWuNVSXGs,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,Open All Days,Ekebygarden 11,Landskrona,
ChIJSTy2RdDcW0YRYCVZxJt_3Dc,Lekplats,,34,4.5,http://www.motala.se/,0141-22 50 00,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nq1PgL87dEKUGYbVBByxO3PktQnZ-KQn2W39f5jXIiDexLHrtdvEyo12g7BWHtGPsV0DBDxC72aTw_dUOUepAFCF4Kc-nEqHjhH2G5nGaJrtd0DBQQXueES-XicHglae2EqD4hZ6Q=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Sjogatan 2A,Motala,
ChIJyQvIFijdW0YRW2PFvol4E10,Lekplats,,2,4.5,https://lekplats.se/,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4noMqxYEcn80-mD_0pfhTV_mNLdPmU16HvKIcHhNNjE7DGYCBZYLuKb3vsNydO1qGO6fsP9NfP6DKgIooYbywkkHzQmiAoZouAluKG-Fov3LZJN7SIY1zOCDrb4Hi4RXdN-7QZ8c=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Smalandsangen,Motala,
ChIJA9z5bRDDW0YRVeb7IPuleI8,Lekplats,,3,4.3,https://lekplats.se/,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nqP2-V2pZBCsiqNVIkzSx6XLb9VAq8Arx9yD3dCwlknehAnucApalAHvjfLnlxkixctmTJBLPIXt352nZUzOxzr07FO0jHT9JyENw95ZfvKVuSZzjH_4SjD7RMfvgMZXlqLe-kugg=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Brastorpsvagen,Motala,
ChIJgRD0nqjdW0YRSNIVQUw5VRY,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=llyUiauQsL14vPlXCtibsQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=265.9924&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Gardesgatan 1H,Motala,
ChIJFWfQ527dW0YRIYdNA3pgoSc,Lekplats,,2,5,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4npfixLZFUwd6dLvWs7uf6xStzvtmQ3tniDicFTJc5Wn4hdexh5d3msiFmef4aU2v7ThTkHrImF1wCnI1kzKyEQJhBDOqBHVPh0kmsnNThM_GXzOwPnLk-F6loPPc1RyESKa1f0PtQ=s1024,Lekplats,Open All Days,Karl Johansgatan 7,Motala,
ChIJRUw3jfzPX0YRWI_KgIMG45E,Lekplats,,1,5,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4np1bD38DJk4kL3pGafbuNVjdVETaRqDQgNdBV5Wi5zgXcMQ5JXkxMzO8Vc5Brse8E-VdAslyLK_yByOeoOBLpEIAoot6YEXcbmnNqqWgZ9QtO9lLXlYvC6UYAJwm6aBv4w4Js6m=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Fankalsgatan 6,Uppsala,
ChIJX6eijgfLX0YREjKbzE30VBc,Lekplats,,1,4,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4noD_6wf0UypAi8B3F77h6AEswKmyw79scCLWr9cOa2NZtZko-IWejgvks59aivU8ByAwMfPYRWWuVGlRy7iZ-lTCKzkHdhBjT8k_fKyMt6FOH6sAd-yZ9kctBr6YUvCIq0Zzg7UYg=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Banergatan 8A,Uppsala,
ChIJSzht0dzLX0YRPKliWJidbV8,Lekplats,,3,3.7,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nrwFKM32B6iPGZSkU7Si9mycMXgs9XBu3DkTPQ3T0axtJnux_RzfkBu2U5hRZYtHYrb3eh1fRmvAN2BlsUxu8uDS5LTNLVlxsQxsNV2tkuoDufHmgYcunMi2UC2MMeBDBUBswug=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Nordengatan 12,Uppsala,
ChIJqyG4ycDLX0YRBSoCzmelmfk,Lekplats,,6,3.7,https://lekplats.se/,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4npZby8nB2dcpvJ-x8oN0iZ_M1nUXQ4f2xUdr2z20DeNknD3u9b1BFc5DasI_23uIai1yIKk-WMPHq04ajgqu3iNSdLH2TFSeYCy0UKNReD0cRZwlr8g0-COtkcAN89tqdvVW7JFZw=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Marmorvagen,Uppsala,
ChIJc93DCdPLX0YR7FSn8cCUXiw,Lekplats,,1,5,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ySnah9tuFs-7oiBI_tQmiw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=14.313832&pitch=0&thumbfov=100,Lekplats,Open All Days,Hagavagen 204,Uppsala,
ChIJtbwqLVHLX0YRa9fWBGTo6mw,Lekplats,,2,4,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nrKtyPEc2eHU799-AMCUvR4abgYWhb4A7a75jUP2eyayBZGzema7dotntu9tTkPdwM354KuBYtrogmRKj5UQJww7Fhgo558kLmGRST3eBT_PV61YgNC_HTrWUiH5kai7hrzP03R_up9NHBM=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Stenhuggarvagen 25,Uppsala,
ChIJXZ1HdwDLX0YRHmMUErwA9NQ,lekplats,,1,4,,,lekplats (agare),https://lh3.ggpht.com/p/AC9h4npTh33wuZ7W06Ts0zx4DPaWgRO5UFXhHDU_Ohu8zMtH1ewjiKp8THOMgkqlfFhIO0umxoMZJ4elKZfFsdaqftG8zzOpQUZ_-afgtdV7Zr3mDrbVrDdyyZk75FABixPaLLal1oUGUvRUrdkV=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",752 63 Uppsala,Uppsala,
ChIJdTRCLwDLX0YR4WBK92qbBDM,Lekplats,,1,4,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pLlPOY0iuPSXQkJrBvLyMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=43.904804&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Berthaga-Stenhagen-Husbyborg,Uppsala,
ChIJtw2U6sITW0YRmYOgxacCzLs,Lekplats,,6,4,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4npmTyo4k-krLgn8U0Gpa1WcNu7Q8weDA7QB7cKSbJkb0-jVkBFQMJ4_UVnC3Az3jJLgrqysmjMtAC8g_1ZMKCvp53BICrZLjDBzw2-QSqBeRJ7U-kwd8YwGPBpv5srWZ8jL1KHp=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",542 40 Mariestad,Mariestad,
